id,target_text,whisper_text,wer,substitutions,deletions,insertions,hits,audio_duration_s,latency_s,is_success,error
common_voice_en_30471104-common_voice_en_30471105,Trump pressured Republican officials in key states to block the certification of votes.,Trump pressured Republican officials in key states to block the certification of votes.,0.000000,0,0,0,13,5.1040,0.0000,True,
common_voice_en_30619661-common_voice_en_30619659,"These initial four films were made using unused material from ""State of Play"".",These initial four films were made using unused material from *State of Play*.,0.000000,0,0,0,13,4.2400,0.0000,True,
common_voice_en_30619661-common_voice_en_30619662,"These initial four films were made using unused material from ""State of Play"".",These initial four films were made using unused material from State of Play.,0.000000,0,0,0,13,4.2400,0.0000,True,
common_voice_en_30665077-common_voice_en_30665078,The sidewalks are narrow and buildings are located close to the property line.,"The sidewalks are narrow, and buildings are located close to the property line.",0.000000,0,0,0,13,5.3387,0.0000,True,
common_voice_en_30665077-common_voice_en_30665079,The sidewalks are narrow and buildings are located close to the property line.,"The sidewalks are narrow, and buildings are located close to the property line.",0.000000,0,0,0,13,5.3387,0.0000,True,
common_voice_en_30735432-common_voice_en_30735431,She received an honours degree in English at the University of Cape Town.,She received an honors degree in English at the University of Cape Town.,0.000000,0,0,0,13,5.4364,0.0000,True,
common_voice_en_30735432-common_voice_en_30735433,She received an honours degree in English at the University of Cape Town.,She received an honors degree in English at the University of Cape Town.,0.000000,0,0,0,13,5.4364,0.0000,True,
common_voice_en_30757408-common_voice_en_30757409,Barassi closed in last place all three races in which he participated.,Barassi closed in last place all three races in which he participated.,0.000000,0,0,0,12,4.3893,0.0000,True,
common_voice_en_30883223-common_voice_en_30883220,Sullivan completed her undergraduate studies at Princeton University.,Sullivan completed her undergraduate studies at Princeton University.,0.000000,0,0,0,8,3.9840,0.0000,True,
common_voice_en_31005683-common_voice_en_31005688,The recreation center has been transformed today into the Peaceful Valley Community Center.,The recreation center has been transformed today into the Peaceful Valley Community Center.,0.000000,0,0,0,13,6.2400,0.0000,True,
common_voice_en_31005683-common_voice_en_31005691,The recreation center has been transformed today into the Peaceful Valley Community Center.,The recreation center has been transformed today into the Peaceful Valley Community Center.,0.000000,0,0,0,13,6.2400,0.0000,True,
common_voice_en_31350445-common_voice_en_31350446,The trip was also delayed further due to strong winds and inclement weather.,The trip was also delayed further due to strong winds and inclement weather.,0.000000,0,0,0,13,4.5120,0.0000,True,
common_voice_en_31497532-common_voice_en_31497530,Promotions picked back up again in November of the same year.,Promotions picked back up again in November of the same year.,0.000000,0,0,0,11,3.4400,0.0000,True,
common_voice_en_31497532-common_voice_en_31497531,Promotions picked back up again in November of the same year.,Promotions picked back up again in November of the same year.,0.000000,0,0,0,11,3.4400,0.0000,True,
common_voice_en_31499885-common_voice_en_31499889,She was educated at home and studied art with several Spanish painters.,She was educated at home and studied art with several Spanish painters.,0.000000,0,0,0,12,4.7234,0.0000,True,
common_voice_en_31499885-common_voice_en_31499906,She was educated at home and studied art with several Spanish painters.,She was educated at home and studied art with several Spanish painters.,0.000000,0,0,0,12,4.7234,0.0000,True,
common_voice_en_31576099-common_voice_en_31576097,They would never be seen by people again.,They would never be seen by people again.,0.000000,0,0,0,8,3.6573,0.0000,True,
common_voice_en_31776611-common_voice_en_31776613,The published version was dedicated to the politician Lord Berkeley.,The published version was dedicated to the politician Lord Berkeley.,0.000000,0,0,0,10,5.9360,0.0000,True,
common_voice_en_31892400-common_voice_en_31892402,He made it to India but his pregnant wife returned to Rangoon alone.,"He made it to India, but his pregnant wife returned to Rangoon alone.",0.000000,0,0,0,13,4.3147,0.0000,True,
common_voice_en_31892400-common_voice_en_31892404,He made it to India but his pregnant wife returned to Rangoon alone.,"He made it to India, but his pregnant wife returned to Rangoon alone.",0.000000,0,0,0,13,4.3147,0.0000,True,
common_voice_en_31959919-common_voice_en_31959922,The Turkish operation received mixed responses by the international community.,The Turkish operation received mixed responses by the international community.,0.000000,0,0,0,10,5.0400,0.0000,True,
common_voice_en_31959919-common_voice_en_31959927,The Turkish operation received mixed responses by the international community.,The Turkish operation received mixed responses by the international community.,0.000000,0,0,0,10,5.0400,0.0000,True,
common_voice_en_32101327-common_voice_en_32101328,He and Wanda turn against Ultron and join the Avengers at the Avengers Tower.,He and Wanda turn against Ultron and join the Avengers at the Avengers Tower.,0.000000,0,0,0,14,3.9307,0.0000,True,
common_voice_en_32101327-common_voice_en_32101329,He and Wanda turn against Ultron and join the Avengers at the Avengers Tower.,He and Wanda turn against Ultron and join the Avengers at the Avengers Tower.,0.000000,0,0,0,14,3.9307,0.0000,True,
common_voice_en_32111431-common_voice_en_32111428,The spelling and punctuation of many of his titles were unorthodox.,The spelling and punctuation of many of his titles were unorthodox.,0.000000,0,0,0,11,4.3093,0.0000,True,
common_voice_en_32111431-common_voice_en_32111430,The spelling and punctuation of many of his titles were unorthodox.,The spelling and punctuation of many of his titles were unorthodox.,0.000000,0,0,0,11,4.3093,0.0000,True,
common_voice_en_32125519-common_voice_en_32125523,Many Indigenous people are now speaking and publishing about their family stories and experiences.,Many indigenous people are now speaking and publishing about their family stories and experiences.,0.000000,0,0,0,14,6.9973,0.0000,True,
common_voice_en_32125519-common_voice_en_32125526,Many Indigenous people are now speaking and publishing about their family stories and experiences.,Many indigenous people are now speaking and publishing about their family stories and experiences.,0.000000,0,0,0,14,6.9973,0.0000,True,
common_voice_en_32144882-common_voice_en_32144885,It is located from the Wellington central business district.,It is located from the Wellington Central Business District.,0.000000,0,0,0,9,3.9051,0.0000,True,
common_voice_en_32144882-common_voice_en_32144886,It is located from the Wellington central business district.,It is located from the Wellington Central Business District.,0.000000,0,0,0,9,3.9051,0.0000,True,
common_voice_en_32174871-common_voice_en_32174873,Bernhard and her husband Bill Bernhard have two children together.,Bernhard and her husband Bill Bernhard have two children together.,0.000000,0,0,0,10,4.1600,0.0000,True,
common_voice_en_32174871-common_voice_en_32174874,Bernhard and her husband Bill Bernhard have two children together.,Bernhard and her husband Bill Bernhard have two children together.,0.000000,0,0,0,10,4.1600,0.0000,True,
common_voice_en_32263901-common_voice_en_32263900,It was probably written in the first decade of the century.,It was probably written in the first decade of the century.,0.000000,0,0,0,11,3.1253,0.0000,True,
common_voice_en_32279839-common_voice_en_32279841,The Film Festival was free and sponsored by Cash App.,The film festival was free and sponsored by Cash App.,0.000000,0,0,0,10,3.3945,0.0000,True,
common_voice_en_32298822-common_voice_en_32298846,The citizens of Beach City wave goodbye as Steven begins his road trip.,The citizens of Beach City wave goodbye as Stephen begins his road trip.,0.076923,1,0,0,12,4.3874,0.0000,True,
common_voice_en_32298822-common_voice_en_32298878,The citizens of Beach City wave goodbye as Steven begins his road trip.,The citizens of Beach City wave goodbye as Stephen begins his road trip.,0.076923,1,0,0,12,4.3874,0.0000,True,
common_voice_en_32377071-common_voice_en_32377070,The community was originally known as Poplar Spring but later known as Fort Dale.,"The community was originally known as Poplar Springs, but later known as Fort Dale.",0.071429,1,0,0,13,5.2320,0.0000,True,
common_voice_en_32377071-common_voice_en_32377072,The community was originally known as Poplar Spring but later known as Fort Dale.,"The community was originally known as Poplar Spring, but later known as Fort Dale.",0.000000,0,0,0,14,5.2320,0.0000,True,
common_voice_en_32638726-common_voice_en_32638729,The couple traveled with and served in the church all their lives.,The couple traveled with and served in the church all their lives.,0.000000,0,0,0,12,4.5585,0.0000,True,
common_voice_en_32641373-common_voice_en_32641375,Youth Congress always remained in highlights of the leading state news.,Youth Congress always remained in highlights of the leading state news.,0.000000,0,0,0,11,4.5867,0.0000,True,
common_voice_en_32641373-common_voice_en_32641377,Youth Congress always remained in highlights of the leading state news.,Youth Congress always remained in highlights of the leading state news.,0.000000,0,0,0,11,4.5867,0.0000,True,
common_voice_en_32683120-common_voice_en_32683117,It is published by the Moscow Digital Media private limited company.,It is published by the Moscow Digital Media Private Limited Company.,0.000000,0,0,0,11,4.9315,0.0000,True,
common_voice_en_32683120-common_voice_en_32683121,It is published by the Moscow Digital Media private limited company.,It is published by the Moscow Digital Media Private Limited Company.,0.000000,0,0,0,11,4.9315,0.0000,True,
common_voice_en_32697372-common_voice_en_32697370,Most children were from former Soviet republics and former Yugoslavia.,Most children were from former Soviet republics and former Yugoslavia.,0.000000,0,0,0,10,6.0747,0.0000,True,
common_voice_en_32697372-common_voice_en_32697449,Most children were from former Soviet republics and former Yugoslavia.,Most children were from former Soviet republics and former Yugoslavia.,0.000000,0,0,0,10,6.0747,0.0000,True,
common_voice_en_32717587-common_voice_en_32717583,Potter is eligible to represent both Australia and England at senior international level.,Potter is eligible to represent both Australia and England at senior international level.,0.000000,0,0,0,13,5.7653,0.0000,True,
common_voice_en_32717587-common_voice_en_32717586,Potter is eligible to represent both Australia and England at senior international level.,Potter is eligible to represent both Australia and England at senior international level.,0.000000,0,0,0,13,5.7653,0.0000,True,
common_voice_en_32734226-common_voice_en_32734228,Engine and automatic transmission are located in the left rear corner of the bus.,Engine and automatic transmissions are located in the left rear corner of the bus.,0.071429,1,0,0,13,6.0568,0.0000,True,
common_voice_en_32764846-common_voice_en_32764847,Records therefore show he was not credited for appearing in the match.,Records therefore show he was not credited for appearing in the match.,0.000000,0,0,0,12,4.6322,0.0000,True,
common_voice_en_32764846-common_voice_en_32764849,Records therefore show he was not credited for appearing in the match.,"Records, therefore, show he was not credited for appearing in the match.",0.000000,0,0,0,12,4.6322,0.0000,True,
common_voice_en_32767770-common_voice_en_32767778,She later earned further credentials in economics and sociology at Columbia University.,She later earned further credentials in economics and sociology at Columbia University.,0.000000,0,0,0,12,5.8027,0.0000,True,
common_voice_en_32883407-common_voice_en_32883443,See your email client to check your emails have been sent correctly,See your email client to check your emails have been sent correctly.,0.000000,0,0,0,12,4.0373,0.0000,True,
common_voice_en_33322125-common_voice_en_33322126,Information taken from World Athletics profile unless otherwise noted.,"Information taken from World Athletics profile, unless otherwise noted.",0.000000,0,0,0,9,5.5574,0.0000,True,
common_voice_en_33322125-common_voice_en_33322130,Information taken from World Athletics profile unless otherwise noted.,Information taken from World Athletics profile unless otherwise noted.,0.000000,0,0,0,9,5.5574,0.0000,True,
common_voice_en_33563095-common_voice_en_33563096,Together with his wife he had three daughters.,"Together with his wife, he had three daughters.",0.000000,0,0,0,8,3.1051,0.0000,True,
common_voice_en_33563095-common_voice_en_33563097,Together with his wife he had three daughters.,"Together with his wife, he had three daughters.",0.000000,0,0,0,8,3.1051,0.0000,True,
common_voice_en_33604595-common_voice_en_33604556,He is portrayed through performance capture by American actor and model Cameron Monaghan.,He is portrayed through performance capture by American actor and model Cameron Monaghan.,0.000000,0,0,0,13,5.7909,0.0000,True,
common_voice_en_33907-common_voice_en_33906,A guy with sunglasses and a backpack pointing towards the sky.,A guy with sunglasses and a backpack pointing towards the sky.,0.000000,0,0,0,11,4.3209,0.0000,True,
common_voice_en_33907-common_voice_en_33908,A guy with sunglasses and a backpack pointing towards the sky.,A guy with sunglasses and a backpack pointing towards the sky.,0.000000,0,0,0,11,4.3209,0.0000,True,
common_voice_en_33966405-common_voice_en_33966407,She then joined her former colleagues to work on algorithmic financial market predictions.,She then joined her former colleagues to work on algorithmic financial market predictions.,0.000000,0,0,0,13,4.9333,0.0000,True,
common_voice_en_33966405-common_voice_en_33966447,She then joined her former colleagues to work on algorithmic financial market predictions.,She then joined her former colleagues to work on algorithmic financial market predictions.,0.000000,0,0,0,13,4.9333,0.0000,True,
common_voice_en_33985575-common_voice_en_33985578,She took part in the October Revolution and the Russian Civil War.,She took part in the October Revolution and the Russian Civil War.,0.000000,0,0,0,12,4.6667,0.0000,True,
common_voice_en_33985575-common_voice_en_33985579,She took part in the October Revolution and the Russian Civil War.,She took part in the October Revolution and the Russian Civil War.,0.000000,0,0,0,12,4.6667,0.0000,True,
common_voice_en_34054471-common_voice_en_34054473,Owing to health issues club star Diego Maradona took another retirement.,"Owing to health issues, club star Diego Maradona took another retirement.",0.000000,0,0,0,11,4.4053,0.0000,True,
common_voice_en_34184701-common_voice_en_34184697,Much of the movable collections have been sold or taken elsewhere.,Much of the movable collections have been sold or taken elsewhere.,0.000000,0,0,0,11,4.0869,0.0000,True,
common_voice_en_34184701-common_voice_en_34184700,Much of the movable collections have been sold or taken elsewhere.,Much of the moveable collections have been sold or taken elsewhere.,0.090909,1,0,0,10,4.0869,0.0000,True,
common_voice_en_34321814-common_voice_en_34321811,The season was abandoned after four rounds were played.,The season was abandoned after four rounds were played.,0.000000,0,0,0,9,3.3707,0.0000,True,
common_voice_en_34321814-common_voice_en_34321812,The season was abandoned after four rounds were played.,The season was abandoned after four rounds were played.,0.000000,0,0,0,9,3.3707,0.0000,True,
common_voice_en_34980363-common_voice_en_34980360,In recent years the town has moved from its traditional industries to tourism.,"In recent years, the town has moved from its traditional industries to tourism.",0.000000,0,0,0,13,4.5488,0.0000,True,
common_voice_en_34980363-common_voice_en_34980362,In recent years the town has moved from its traditional industries to tourism.,"In recent years, the town has moved from its traditional industries to tourism.",0.000000,0,0,0,13,4.5488,0.0000,True,
common_voice_en_35042682-common_voice_en_35042683,"If constructed, the station would open after the new maglev service begins operations.","If constructed, the station would open after the new Maglev service begins operations.",0.000000,0,0,0,13,5.4027,0.0000,True,
common_voice_en_35042682-common_voice_en_35042750,"If constructed, the station would open after the new maglev service begins operations.","If constructed, the station would open after the new Maglev service begins operations.",0.000000,0,0,0,13,5.4027,0.0000,True,
common_voice_en_35130119-common_voice_en_35130116,The group had a huge influence on the emerging free tekno subculture.,The group had a huge influence on the emerging free techno subculture.,0.083333,1,0,0,11,4.0889,0.0000,True,
common_voice_en_35299046-common_voice_en_35299043,This episode was Bernard Herrmann's final score for the series.,This episode was Bernard Herman's final score for the series.,0.090909,1,0,0,10,4.2165,0.0000,True,
common_voice_en_35299046-common_voice_en_35299049,This episode was Bernard Herrmann's final score for the series.,This episode was Bernard Herman's final score for the series.,0.090909,1,0,0,10,4.2165,0.0000,True,
common_voice_en_35734335-common_voice_en_35734342,In early life he revealed no homosexual tendencies.,"In early life, he revealed no homosexual tendencies.",0.000000,0,0,0,8,3.5425,0.0000,True,
common_voice_en_36068063-common_voice_en_36068064,The changes introduced a single taxation regime.,The changes introduced a single taxation regime.,0.000000,0,0,0,7,4.0640,0.0000,True,
common_voice_en_36069016-common_voice_en_36069015,That year he also began researching a critical biography of Nabokov.,"That year, he also began researching a critical biography of Nabokov.",0.000000,0,0,0,11,3.7813,0.0000,True,
common_voice_en_36069016-common_voice_en_36069018,That year he also began researching a critical biography of Nabokov.,"That year, he also began researching a critical biography of Nabokov.",0.000000,0,0,0,11,3.7813,0.0000,True,
common_voice_en_36074033-common_voice_en_36073874,Nuclei which decay by positron emission may also decay by electron capture.,Nuclei which decay by positron emission may also decay by electron capture.,0.000000,0,0,0,12,5.7547,0.0000,True,
common_voice_en_36074033-common_voice_en_36074034,Nuclei which decay by positron emission may also decay by electron capture.,Nuclei which decay by positron emission may also decay by electron capture.,0.000000,0,0,0,12,5.7547,0.0000,True,
common_voice_en_364081-common_voice_en_364079,Sorrows with something to eat bread are endurable less. A fat sorrow is better than a lean one,"Sorrows with something to eat, bread, are endurable. Less a fat sorrow is better than a lean one.",0.000000,0,0,0,18,5.7814,0.0000,True,
common_voice_en_364081-common_voice_en_364080,Sorrows with something to eat bread are endurable less. A fat sorrow is better than a lean one,"Sorrows with something to eat, bread, are endurable less. A fat sorrow is better than a lean one.",0.000000,0,0,0,18,5.7814,0.0000,True,
common_voice_en_36516974-common_voice_en_36516976,The CrossLand acquisition gave Washington Mutual a toe hold entry into Oregon via Portland.,The crossland acquisition gave Washington Mutual a toehold entry into Oregon via Portland.,0.142857,1,1,0,12,6.0800,0.0000,True,
common_voice_en_36516974-common_voice_en_36516979,The CrossLand acquisition gave Washington Mutual a toe hold entry into Oregon via Portland.,The crossland acquisition gave Washington Mutual a toehold entry into Oregon via Portland.,0.142857,1,1,0,12,6.0800,0.0000,True,
common_voice_en_36537421-common_voice_en_36537432,"According to Abercrombie and Fitch, the name ""Hollister"" was pulled out of thin air.","According to Abercrombie and Fitch, the name Hollister was pulled out of thin air.",0.000000,0,0,0,14,5.5680,0.0000,True,
common_voice_en_36537421-common_voice_en_36537433,"According to Abercrombie and Fitch, the name ""Hollister"" was pulled out of thin air.","According to Abercrombie and Fitch, the name Hollister was pulled out of thin air.",0.000000,0,0,0,14,5.5680,0.0000,True,
common_voice_en_36558935-common_voice_en_36558813,Progress and development continues as improvement mushroomed around the premises of the said institution.,Progress and development continues as improvement mushroomed around the premises of the said institution.,0.000000,0,0,0,14,7.9829,0.0000,True,
common_voice_en_36558935-common_voice_en_36558933,Progress and development continues as improvement mushroomed around the premises of the said institution.,Progress and development continues as improvement mushroomed around the premises of the said institution.,0.000000,0,0,0,14,7.9829,0.0000,True,
common_voice_en_36705534-common_voice_en_36705530,Soldiers enter his home and search for evidence that he plans to leave.,Soldiers enter his home and search for evidence that he plans to leave.,0.000000,0,0,0,13,4.0517,0.0000,True,
common_voice_en_36705534-common_voice_en_36705545,Soldiers enter his home and search for evidence that he plans to leave.,Soldiers enter his home and search for evidence that he plans to leave.,0.000000,0,0,0,13,4.0517,0.0000,True,
common_voice_en_36990355-common_voice_en_36990357,"Like other lavenders, it is associated with hot, dry, sunny conditions in alkaline soils.","Like other lavenders, it is associated with hot, dry, sunny conditions in alkaline soils.",0.000000,0,0,0,14,6.8320,0.0000,True,
common_voice_en_36990355-common_voice_en_36990358,"Like other lavenders, it is associated with hot, dry, sunny conditions in alkaline soils.","Like other lavenders, it is associated with hot, dry, sunny conditions in alkaline soils.",0.000000,0,0,0,14,6.8320,0.0000,True,
common_voice_en_37047577-common_voice_en_37047572,This is the basic error timeout used for all Fibre Channel error detection.,This is the basic error timeout used for all Fibre Channel error detection.,0.000000,0,0,0,13,4.8848,0.0000,True,
common_voice_en_37133940-common_voice_en_37133871,The Downtown Studio Campus is a hub for the fine arts programs.,The downtown studio campus is a hub for the fine arts programs.,0.000000,0,0,0,12,3.8127,0.0000,True,
common_voice_en_37133940-common_voice_en_37134010,The Downtown Studio Campus is a hub for the fine arts programs.,The downtown studio campus is a hub for the fine arts programs.,0.000000,0,0,0,12,3.8127,0.0000,True,
common_voice_en_37203804-common_voice_en_37203803,"As these were cut from complete sheets, they are perforated on all four sides.","As these were cut from complete sheets, they are perforated on all four sides.",0.000000,0,0,0,14,4.8587,0.0000,True,
common_voice_en_37232389-common_voice_en_37190783,The island's southern end connects by roadway to Padre Island.,The island's southern end connects by roadway to Padre Island.,0.000000,0,0,0,11,3.6427,0.0000,True,
common_voice_en_37232389-common_voice_en_37190784,The island's southern end connects by roadway to Padre Island.,The island's southern end connects by roadway to Padre Island.,0.000000,0,0,0,11,3.6427,0.0000,True,
common_voice_en_37237245-common_voice_en_37237243,After stepping down from the court he struggled with a drinking problem.,"After stepping down from the court, he struggled with a drinking problem.",0.000000,0,0,0,12,4.8421,0.0000,True,
common_voice_en_37237245-common_voice_en_37237247,After stepping down from the court he struggled with a drinking problem.,"After stepping down from the court, he struggled with a drinking problem.",0.000000,0,0,0,12,4.8421,0.0000,True,
common_voice_en_37238105-common_voice_en_37238104,There has always been a debate on why he chose the name Mogadore.,There has always been a debate on why he chose the name Mogador.,0.076923,1,0,0,12,4.0320,0.0000,True,
common_voice_en_37238105-common_voice_en_37238106,There has always been a debate on why he chose the name Mogadore.,There has always been a debate on why he chose the name Mogador.,0.076923,1,0,0,12,4.0320,0.0000,True,
common_voice_en_37251984-common_voice_en_37251986,The German population was either evacuated or expelled and replaced with Russians.,"The German population was either evacuated, or expelled, and replaced with Russians.",0.000000,0,0,0,12,5.8293,0.0000,True,
common_voice_en_37251984-common_voice_en_37251991,The German population was either evacuated or expelled and replaced with Russians.,"The German population was either evacuated, or expelled, and replaced with Russians.",0.000000,0,0,0,12,5.8293,0.0000,True,
common_voice_en_37262846-common_voice_en_37262842,This practice has improved the project's velocity and stability.,This practice has improved the project's velocity and stability.,0.000000,0,0,0,10,3.5787,0.0000,True,
common_voice_en_37360566-common_voice_en_37360560,The unit always had their doors open for new competitors from outside of Japan.,The unit always had the doors open for new competitors from outside of Japan.,0.071429,1,0,0,13,4.7413,0.0000,True,
common_voice_en_37360566-common_voice_en_37360564,The unit always had their doors open for new competitors from outside of Japan.,The unit always had the doors open for new competitors from outside of Japan.,0.071429,1,0,0,13,4.7413,0.0000,True,
common_voice_en_37368335-common_voice_en_37368333,"Therefore, the use of the term ""community edition"" remains very disputable.","Therefore, the use of the term ""community edition"" remains very disputable.",0.000000,0,0,0,11,4.1440,0.0000,True,
common_voice_en_37368335-common_voice_en_37368338,"Therefore, the use of the term ""community edition"" remains very disputable.","Therefore, the use of the term ""community edition"" remains very disputable.",0.000000,0,0,0,11,4.1440,0.0000,True,
common_voice_en_37457199-common_voice_en_37457214,Avon's public school system is the Avon Community School Corporation.,Avon's public school system is the Avon Community School Corporation.,0.000000,0,0,0,11,4.2858,0.0000,True,
common_voice_en_37457199-common_voice_en_37457235,Avon's public school system is the Avon Community School Corporation.,Avon's public school system is the Avon Community School Corporation.,0.000000,0,0,0,11,4.2858,0.0000,True,
common_voice_en_37470753-common_voice_en_37470743,"The labial palps finally funnel the food into the mouth, where digestion begins.","The labial palps finally funnel the food into the mouth, where digestion begins.",0.000000,0,0,0,13,6.9067,0.0000,True,
common_voice_en_37470753-common_voice_en_37470745,"The labial palps finally funnel the food into the mouth, where digestion begins.","The labial palpse finally funnel the food into the mouth, where digestion begins.",0.076923,1,0,0,12,6.9067,0.0000,True,
common_voice_en_37481059-common_voice_en_37481085,"Sometimes the rails sunk under the swamp, and cars were lost in the quicksand.","Sometimes the rails sunk under the swamp, and cars were lost in the quicksand.",0.000000,0,0,0,14,6.2933,0.0000,True,
common_voice_en_37793802-common_voice_en_37793803,It has traditionally been used for growth of human lymphocytes.,It has traditionally been used for growth of human lymphocytes.,0.000000,0,0,0,10,4.7787,0.0000,True,
common_voice_en_37793802-common_voice_en_37793816,It has traditionally been used for growth of human lymphocytes.,It has traditionally been used for growth of human lymphocyte.,0.100000,1,0,0,9,4.7787,0.0000,True,
common_voice_en_38573-common_voice_en_38570,The book that most interested the boy told the stories of the famous alchemists.,The book that most interested the boy told the stories of the famous alchemists.,0.000000,0,0,0,14,4.4851,0.0000,True,
common_voice_en_38573-common_voice_en_38572,The book that most interested the boy told the stories of the famous alchemists.,The book that most interested the boy told the stories of the famous alchemists.,0.000000,0,0,0,14,4.4851,0.0000,True,
common_voice_en_46083-common_voice_en_46084,"No man or woman is worth your tears, and the one who is, won't make you cry.","No man or woman is worth your tears, and the one who is won't make you cry.",0.000000,0,0,0,18,6.3999,0.0000,True,
common_voice_en_479422-common_voice_en_479426,The old lady founded this organization thirty years ago.,The old lady founded this organization thirty years ago.,0.000000,0,0,0,9,3.4740,0.0000,True,
common_voice_en_484174-common_voice_en_484173,"At that point in their lives, everything is clear and everything is possible.","At that point in their lives, everything is clear, and everything is possible.",0.000000,0,0,0,13,4.5333,0.0000,True,
common_voice_en_484174-common_voice_en_484175,"At that point in their lives, everything is clear and everything is possible.","At that point in their lives, everything is clear, and everything is possible.",0.000000,0,0,0,13,4.5333,0.0000,True,
common_voice_en_485101-common_voice_en_485099,"But it sounds like it won't be fixed until the consumer version, which doesn't have a release date yet.","But it sounds like it won't be fixed until the consumer version, which doesn't have a release date yet.",0.000000,0,0,0,21,4.9090,0.0000,True,
common_voice_en_485101-common_voice_en_485100,"But it sounds like it won't be fixed until the consumer version, which doesn't have a release date yet.","But it sounds like it won't be fixed until the consumer version, which doesn't have a release date yet.",0.000000,0,0,0,21,4.9090,0.0000,True,
common_voice_en_487077-common_voice_en_487076,"As they began to decorate the hallway, a silhouette appeared in the doorway.","As they began to decorate the hallway, a silhouette appeared in the doorway.",0.000000,0,0,0,13,4.8433,0.0000,True,
common_voice_en_487077-common_voice_en_487079,"As they began to decorate the hallway, a silhouette appeared in the doorway.","As they began to decorate the hallway, a silhouette appeared in the doorway.",0.000000,0,0,0,13,4.8433,0.0000,True,
common_voice_en_489724-common_voice_en_489725,"My palms were sweaty and my mouth was dry, it must be a phobia.","My palms were sweaty, and my mouth was dry. It must be a phobia.",0.000000,0,0,0,14,4.0587,0.0000,True,
common_voice_en_489724-common_voice_en_489726,"My palms were sweaty and my mouth was dry, it must be a phobia.",My palms were sweaty and my mouth was dry. It must be a phobia.,0.000000,0,0,0,14,4.0587,0.0000,True,
common_voice_en_490614-common_voice_en_490613,"Then he dropped his spade, picked up his jacket, and came out into the road.","Then he dropped his spade, picked up his jacket, and came out into the road.",0.000000,0,0,0,15,5.5253,0.0000,True,
common_voice_en_490614-common_voice_en_490618,"Then he dropped his spade, picked up his jacket, and came out into the road.","Then he dropped his spade, picked up his jacket, and came out into the road.",0.000000,0,0,0,15,5.5253,0.0000,True,
common_voice_en_493276-common_voice_en_493277,"""I'm an adventurer, looking for treasure,"" he said to himself.","I'm an adventurer looking for treasure,"" he said to himself.",0.000000,0,0,0,11,3.9251,0.0000,True,
common_voice_en_493740-common_voice_en_493738,The table was adorned with lavish decorations.,The table was adorned with lavish decorations.,0.000000,0,0,0,7,3.5051,0.0000,True,
common_voice_en_497961-common_voice_en_497960,A person dressed in all black throwing a ball down a bowling alley.,A person dressed in all black throwing a ball down a bowling alley.,0.000000,0,0,0,13,3.7457,0.0000,True,
common_voice_en_502839-common_voice_en_502843,"""I didn't come here to have you read my palm,"" he said, already regretting having come.","I didn't come here to have you read my palm,"" he said, already regretting having come.",0.000000,0,0,0,17,6.2625,0.0000,True,
common_voice_en_508059-common_voice_en_508057,It was only when I got this close to it that the strangeness of it was at all evident to me.,It was only when I got this close to it that the strangeness of it was at all evident to me.,0.000000,0,0,0,21,5.8187,0.0000,True,
common_voice_en_509177-common_voice_en_509176,The autonomous ship floated closer to receiving its flying cargo.,The autonomous ship floated closer to receiving its flying cargo.,0.000000,0,0,0,10,4.6667,0.0000,True,
common_voice_en_509177-common_voice_en_509186,The autonomous ship floated closer to receiving its flying cargo.,The autonomous ship floated closer to receiving its flying cargo.,0.000000,0,0,0,10,4.6667,0.0000,True,
common_voice_en_519777-common_voice_en_519776,"First she was moaning, then coughing and eventually her ventilation collapsed.","First, she was moaning. Then, coughing, and eventually, her ventilation collapsed.",0.000000,0,0,0,11,5.0933,0.0000,True,
common_voice_en_519777-common_voice_en_519780,"First she was moaning, then coughing and eventually her ventilation collapsed.","First, she was moaning, then coughing, and eventually her ventilation collapsed.",0.000000,0,0,0,11,5.0933,0.0000,True,
common_voice_en_523215-common_voice_en_523218,"Considering the growth of human population, insects might be the food of the future.","Considering the growth of human population, insects might be the food of the future.",0.000000,0,0,0,14,5.6480,0.0000,True,
common_voice_en_523215-common_voice_en_523219,"Considering the growth of human population, insects might be the food of the future.","Considering the growth of human population, insects might be the food of the future.",0.000000,0,0,0,14,5.6480,0.0000,True,
common_voice_en_524057-common_voice_en_524059,"However, the authors ignore a very large body of work on tone mapping.","However, the authors ignore a very large body of work on tone mapping.",0.000000,0,0,0,13,4.3919,0.0000,True,
common_voice_en_524057-common_voice_en_524061,"However, the authors ignore a very large body of work on tone mapping.","However, the authors ignore a very large body of work on tone mapping.",0.000000,0,0,0,13,4.3919,0.0000,True,
common_voice_en_528625-common_voice_en_528628,They say at Patti's house he left two hours ago.,They say at Patty's house he left two hours ago.,0.090909,1,0,0,10,3.5653,0.0000,True,
common_voice_en_530085-common_voice_en_530083,"Coming home, a party of tourists passed us, singing and playing music.","Coming home, a party of tourists passed us, singing and playing music.",0.000000,0,0,0,12,4.8703,0.0000,True,
common_voice_en_530085-common_voice_en_530084,"Coming home, a party of tourists passed us, singing and playing music.","Coming home, a party of tourists passed us, singing and playing music.",0.000000,0,0,0,12,4.8703,0.0000,True,
